id,source_id,babe_url,lib_url,babe_title,lib_title,title_distance,babe_title_len,lib_title_len,content_distance,babe_content_len,lib_content_len,,
5093890,,http://syafrita-irdani.blogspot.com/2016/01/lee-jun-ki-iu-dikonfirmasi-akan.html,http://syafrita-irdani.blogspot.com/2016/01/lee-jun-ki-iu-dikonfirmasi-akan.html,Lee Jun Ki & IU Dikonfirmasi Akan Berakting di “Moon Lovers”,Syafrita Irdani Putri: Lee Jun Ki & IU Dikonfirmasi Akan Berakting di “Moon Lovers”,23,60,83,0,905,905,,
4705689,,http://litanythrift.blogspot.com/2015/12/kisah-vanness-wu-personil-f4.html,http://litanythrift.blogspot.com/2015/12/kisah-vanness-wu-personil-f4.html,"Kisah Vanness Wu, Personil F4","litanystars: Kisah Vanness Wu, Personil F4",13,29,42,3093,2389,5478,,
4532155,,http://www.alodita.com/2015/11/hydroclean-review.html,http://www.alodita.com/2015/11/hydroclean-review.html,"GOOD NIGHT, SLEEP TIGHT. DON'T LET THE BED BUGS BITE!","Andra Alodita | Life & Beauty Journal: GOOD NIGHT, SLEEP TIGHT. DON'T LET THE BED BUGS BITE!",39,53,92,133,3865,3996,,
4631371,,http://nikenbicarafilm.blogspot.com/2015/11/the-hunger-games-mockingjay-part-2-2015.html,http://nikenbicarafilm.blogspot.com/2015/11/the-hunger-games-mockingjay-part-2-2015.html,"The Hunger Games: Mockingjay Part 2 (2015) (4,5/5)","Niken Bicara Film: The Hunger Games: Mockingjay Part 2 (2015) (4,5/5)",19,50,69,223,8931,8983,,
5354030,,http://ajirenji.blogspot.com/2016/01/movie-midnight-show-2016.html,http://ajirenji.blogspot.com/2016/01/movie-midnight-show-2016.html,[Movie] Midnight Show (2016),ajirenji mindstream reviews: [Movie] Midnight Show (2016),29,28,57,22,5508,5500,,
5180318,,http://arulfittron.blogspot.com/2016/01/negeri-van-oranje-2015-review-kisah.html,http://arulfittron.blogspot.com/2016/01/negeri-van-oranje-2015-review-kisah.html,NEGERI VAN ORANJE (2015) REVIEW : Kisah Kasih Di Negeri Orang,Arul's Movie Review Blog: NEGERI VAN ORANJE (2015) REVIEW : Kisah Kasih Di Negeri Orang,26,61,87,29,5620,5603,,
5216455,,http://thejosemoviereview.blogspot.com/2016/01/the-jose-flash-review-pay-ghost.html,http://thejosemoviereview.blogspot.com/2016/01/the-jose-flash-review-pay-ghost.html,The Jose Flash Review Pay the Ghost,"<span style=""font-size: small"">The Jose Flash Review </span><br/><span style=""color: #bda63b"">Pay the Ghost</span> ~ The Jose Movie Review",103,35,138,31,3345,3318,,
5370750,,http://pinkyrose21.blogspot.com/2016/01/beauty-haul-awal-tahun-2016.html,http://pinkyrose21.blogspot.com/2016/01/beauty-haul-awal-tahun-2016.html,Beauty Haul awal Tahun 2016,Potted Pinkyrose: Beauty Haul awal Tahun 2016,18,27,45,533,5551,5026,,
5192558,,http://www.leeviahan.com/2016/01/ultima-ii-delicate-translucent-face.html,http://www.leeviahan.com/2016/01/ultima-ii-delicate-translucent-face.html,Ultima II Delicate Translucent Face Powder With Moisturizer REVIEW,Beauty Blogger Indonesia by Lee Via Han: Ultima II Delicate Translucent Face Powder With Moisturizer REVIEW,41,66,107,123,5148,5031,,
5757443,,http://www.jessicaalicia.com/2016/03/review-emina-products-feat-sociolla.html,http://www.jessicaalicia.com/2016/03/review-emina-products-feat-sociolla.html,Review : Emina Products feat. Sociolla,∞ A BEAUTY BLOG BY JESSICA ALICIA ∞: Review : Emina Products feat. Sociolla,37,38,75,3104,4116,1449,,
4637224,,http://beautydoodle.blogspot.com/2015/11/cowstyle-milky-body-soap-floral.html,http://www.beautydoodle.com/2015/11/cowstyle-milky-body-soap-floral.html,Cowstyle Milky Body Soap Floral,Beauty Doodle: Cowstyle Milky Body Soap Floral,15,31,46,312,3900,3599,,
4634715,,http://feedproxy.google.com/~r/blogspot/racunwarnawarni/~3/ylK0QVu1yuQ/review-wipey-make-up-remover-by-douce.html,http://www.racunwarnawarni.com/2015/11/review-wipey-make-up-remover-by-douce.html,[Review] Wipey Make Up Remover by Douce et Lisse& Silk Worm Cocoon,Racun Warna-Warni: [Review] Wipey Make Up Remover by Douce et Lisse & Silk Worm Cocoon,20,66,86,514,10933,10913,,
5354786,,http://cheryl-raissa.blogspot.com/2016/01/1-hari-bareng-aku-update-ovale-bedak.html,http://cheryl-raissa.blogspot.com/2016/01/1-hari-bareng-aku-update-ovale-bedak.html,1 hari bareng aku + Update Ovale Bedak Dingin | Cheryl Raissa,1 hari bareng aku + Update Ovale Bedak Dingin,16,61,45,4108,4292,196,,
5194288,,http://thecurlygirljournal.blogspot.com/2016/01/curly-hair-products-recommendation-part.html,http://www.agnesoryza.com/2016/01/curly-hair-products-recommendation-part.html,Curly Hair Products Recommendation part 2,The Curly Girl Journal: Curly Hair Products Recommendation part 2,24,41,65,182,2514,2670,,
4542951,,http://silvertreasure.blogspot.com/2015/11/coastal-scents-classic-synthetic-angled.html,,Coastal Scents Classic Synthetic Angled Liner,Coastal Scents Classic Synthetic Angled Liner,0,45,45,3852,4827,975,,
5211599,,http://dien-chan.blogspot.com/2016/01/mandi-lebih-menyenangkan-dengan-cow.html,http://dien-chan.blogspot.com/2016/01/mandi-lebih-menyenangkan-dengan-cow.html,Mandi Lebih Menyenangkan dengan Cow Style Bouncia Body Wash,Mandi Lebih Menyenangkan dengan Cow Style Bouncia Body Wash,0,59,59,294,1986,1838,,
4648605,,http://defanilla.blogspot.com/2015/11/lovely-review-himalaya-herbals-clear.html,http://www.defanilla.rocks/2015/11/lovely-review-himalaya-herbals-clear.html,Lovely Review: HimalayaHerbals Clear Complexion Whitening Face Srub,Lovely Review: Himalaya Herbals Clear Complexion Whitening Face Scrub,2,67,69,142,3506,3379,,
5216456,,http://www.girlsweethings.com/2016/01/review-revlon-super-lustrous-lipstick.html,http://www.girlsweethings.com/2016/01/review-revlon-super-lustrous-lipstick.html,Review: Revlon Super Lustrous Lipstick,GIRLSWEETHINGS.COM: Review: Revlon Super Lustrous Lipstick,20,38,58,235,2307,2074,,
4546188,,http://wind-atree.blogspot.com/2015/11/review-skin-house-essential-cleansing.html,,[Review] The Skin House Essential Cleansing Oil,The Journey,39,47,11,1997,2624,627,,
5199714,,http://www.natashajs.com/2016/01/faceshopshoneysuckle.html,http://www.natashajs.com/2016/01/faceshopshoneysuckle.html,Review: The Face Shop's Honey Suckle Body Exfoliator,Violet Brush • Indonesian Beauty Blogger: Review: The Face Shop's Honey Suckle Body Exfoliator,42,52,94,322,2195,1875,,
5222742,,http://www.talkativetya.com/2016/01/-kupas-tuntas-lulur.html,http://www.talkativetya.com/2016/01/-kupas-tuntas-lulur.html,[BEAUTY 101] Kupas Tuntas Semua Tentang Lulur,Talkative Tya,38,45,13,1240,10186,8954,,
4523239,,http://notonlywear.blogspot.com/2015/11/nightremedy.html,http://notonlywear.blogspot.com/2015/11/nightremedy.html,Night Remedy,Not Only Wear: Night Remedy,15,12,27,289,3118,2986,,
5442018,,http://tinktankme.blogspot.com/2016/02/wedding-journal-makeup-touch.html,http://tinktankme.blogspot.com/2016/02/wedding-journal-makeup-touch.html,Wedding Journal: Makeup touch!,slim simply: Wedding Journal: Makeup touch!,13,30,43,109,6883,6778,,
5198370,,http://www.tutysaca.com/2016/01/ionssence-pocari-sweat-no-more.html,http://www.tutysaca.com/2016/01/ionssence-pocari-sweat-no-more.html,"Ionssence Pocari Sweat, No more Dehidration !","Tuty Saca: Ionssence Pocari Sweat, No more Dehidration !",11,45,56,84,4906,4828,,
4211706,,http://anshiera.blogspot.com/2015/10/perhatikan-apakah-makeup-mu-kadaluarsa.html,http://anshiera.blogspot.com/2015/10/perhatikan-apakah-makeup-mu-kadaluarsa.html,PERHATIKAN!! APAKAH MAKEUP-MU KADALUARSA?,AnshierA: PERHATIKAN!! APAKAH MAKEUP-MU KADALUARSA?,10,41,51,492,5443,5229,,
5694934,,http://niyaoke.blogspot.com/2016/02/tim-ho-wan-no-pork.html,,No Pork Menu at TIM HO WAN - Grand Indonesia,,0,44,0,0,2874,0,,
5192486,,http://len-diary.blogspot.com/2016/01/eksotisme-timor-tengah-selatan.html,,Eksotisme Timor Tengah Selatan,Đang chuyển hướng,27,30,17,5136,5213,95,,
5229136,,http://v1olet.blogspot.com/2016/01/north-sumatera-trip-pasir-putih.html,http://v1olet.blogspot.com/2016/01/north-sumatera-trip-pasir-putih.html,North Sumatera Trip : Pasir Putih,v1olet,31,33,6,299,1973,2272,,
5651926,,http://travelingituasyik.blogspot.com/2016/02/parkir-inap-di-bandara-juanda.html,,Parkir Inap di Bandara Juanda,,0,29,0,0,1678,0,,
4546804,,http://www.travelerien.com/2015/11/pergi-ke-bioskop-menonton-film.html,http://www.travelerien.com/2015/11/pergi-ke-bioskop-menonton-film.html,Pergi ke Bioskop Menonton Film,Mau Nonton Film? Cek Daftar Film Dulu,29,30,37,3061,4116,1904,,
5356712,,http://studentofbutterfly.blogspot.com/2016/01/jeddah-big-city-on-edge-of-red-sea.html,http://studentofbutterfly.blogspot.com/2016/01/jeddah-big-city-on-edge-of-red-sea.html,Jeddah: A Big City On The Edge Of The Red Sea,melihat duniaku dengan keindahan dan keberanian: Jeddah: A Big City On The Edge Of The Red Sea,49,45,94,240,6345,6207,,
5239226,,http://www.jalanpendaki.com/2016/01/5-hal-yang-bisa-kamu-lakukan-di-gunung.html,http://www.jalanpendaki.com/2016/01/5-hal-yang-bisa-kamu-lakukan-di-gunung.html,5 Hal Yang Bisa Kamu Lakukan Di Gunung Pancar,5 Hal Yang Bisa Kamu Lakukan Di Gunung Pancar,0,45,45,771,5269,4756,,
4576096,,http://aufasidix.blogspot.com/2015/11/uk-ujung-kulon-trip.html,http://aufasidix.blogspot.com/2015/11/uk-ujung-kulon-trip.html,UK (Ujung Kulon) Trip,AUFA JOURNEY: UK (Ujung Kulon) Trip,14,21,35,242,5862,5622,,
4628196,,http://www.cool4myeyes.com/2015/11/sukses-leyeh-leyeh-di-sintesa-jimbaran_27.html,http://www.cool4myeyes.com/2015/11/sukses-leyeh-leyeh-di-sintesa-jimbaran_27.html,SUKSES LEYEH-LEYEH DI THE SINTESA JIMBARAN (Part 2),SUKSES LEYEH-LEYEH DI THE SINTESA JIMBARAN (Part 2),0,51,51,917,7958,7294,,
4635437,,http://cucipikiran.blogspot.com/2015/11/sekilas-tentang-kota-pati.html,http://cucipikiran.blogspot.com/2015/11/sekilas-tentang-kota-pati.html,Sekilas tentang Kota Pati,Cuci Pikiran: Sekilas tentang Kota Pati,14,25,39,61,2563,2502,,
5088189,,http://ceritadisana.blogspot.com/2016/01/jangan-lupa-menjangan.html,http://ceritadisana.blogspot.com/2016/01/jangan-lupa-menjangan.html,Jangan Lupa Menjangan,Ada Cerita Disana: Jangan Lupa Menjangan,19,21,40,635,12182,11563,,
4540180,,http://dreamland-traveller.blogspot.com/2015/11/akibat-tidur-terlalu-nyenyak.html,http://dreamland-traveller.blogspot.com/2015/11/akibat-tidur-terlalu-nyenyak.html,Akibat Tidur Terlalu Nyenyak,Dreamland Traveller: Akibat Tidur Terlalu Nyenyak,21,28,49,1414,1538,138,,
5375766,,http://eatandaway.blogspot.com/2016/01/aw-kitchen-by-akira-watanabe-plaza.html,http://eatandaway.blogspot.com/2016/01/aw-kitchen-by-akira-watanabe-plaza.html,"AW Kitchen by Akira Watanabe, Plaza Indonesia","Eat And Travel, Wherever, Whenever: AW Kitchen by Akira Watanabe, Plaza Indonesia",36,45,81,4,1276,1276,,
4575579,,http://cupcakerinamutz.blogspot.com/2015/11/kuliner-jogja-inspiring-dining.html,http://cupcakerinamutz.blogspot.com/2015/11/kuliner-jogja-inspiring-dining.html,Kuliner Jogja @ Inspiring Dining,Kuliner Jogja @ Inspiring Dining,0,32,32,2769,3641,874,,
4547443,,http://www.tatitujiani.com/2015/11/restu-suami-lancarkan-diriku-mengais.html,http://www.tatitujiani.com/2015/11/restu-suami-lancarkan-diriku-mengais.html,"Restu Suami, Lancarkan Diriku Mengais Ilmu Di Fun Blogging 7","Restu Suami, Lancarkan Diriku Mengais Ilmu Di Fun Blogging 7 ~ ~ Rumah Maya Tatit ~",23,60,83,7487,7627,140,,
4537384,,http://www.hungerranger.com/2015/10/jakarta-lenggang-jakarta.html,http://www.hungerranger.com/2015/10/jakarta-lenggang-jakarta.html,Jakarta: Lenggang Jakarta,Jakarta: Lenggang Jakarta ~ hungerranger.com,19,25,44,234,2897,2665,,
4648606,,http://inspirasikukeni.blogspot.com/2015/11/jambe-asri-agro-tourism.html,http://inspirasikukeni.blogspot.com/2015/11/jambe-asri-agro-tourism.html,Jambe Asri Agro Tourism,Inspirasikukeni: Jambe Asri Agro Tourism,17,23,40,143,8142,8285,,
5244775,,http://meciko.blogspot.com/2016/01/perlengkapan-dan-pakaian-umroh-plus.html,http://meciko.blogspot.com/2016/01/perlengkapan-dan-pakaian-umroh-plus.html,PERLENGKAPAN DAN PAKAIAN UMROH PLUS JALAN JALAN ..EDITION 2,Meciko66: PERLENGKAPAN DAN PAKAIAN UMROH PLUS JALAN JALAN ..EDITION 2,10,59,69,4416,4609,200,,
5232798,,http://www.foodgrapher.com/2016/01/ayam-goreng-tulang-lunak-malioboro.html,http://www.foodgrapher.com/2016/01/ayam-goreng-tulang-lunak-malioboro.html,Ayam Goreng Tulang Lunak Malioboro - Surabaya,FoodGrapher: Ayam Goreng Tulang Lunak Malioboro,24,45,47,519,7191,6684,,
5956532,,http://www.diarysivika.com/2016/03/kuliner-johor-bahru-hua-mui-restaurant-it-roo-cafe-eh-hee-cafe.html,http://www.diarysivika.com/2016/03/kuliner-johor-bahru-hua-mui-restaurant-it-roo-cafe-eh-hee-cafe.html,"Kuliner Johor Bahru : Restoran Hua Mui, It Roo Cafe dan Eh He Cafe","Kuliner Johor Bahru : Restoran Hua Mui, It Roo Cafe dan Eh He Cafe",0,66,66,1170,9607,9516,,
4544118,,http://pertamax7.com/2015/11/17/dragon-ball-berhenti-tayang-di-global-tv-bukan-karena-kpi-datang-lagi-2016/,,"Dragon Ball Berhenti Tayang di Global TV Bukan Karena KPI, datang lagi 2016 !","Pertamax7.Com –Dragon Ball Berhenti Tayang di Global TV Bukan Karena KPI, datang lagi 2016 !",15,77,92,2799,2283,4448,,
5200451,,http://sijidewe.com/2016/01/15/honda-wave-dash-110-saudara-kembar-honda-blade-110/,,Honda Wave Dash 110 Saudara Kembar Honda Blade 110,,0,50,0,0,3474,0,,
4544119,,http://tmcblog.com/2015/11/17/honda-hadirkan-konsep-skutik-adventure-honda-city-adventure/,,Honda hadirkan Konsep Skutik Adventure  . . . Honda City Adventure,tmcblog.com » Honda hadirkan Konsep Skutik Adventure . . . Honda City Adventure,15,66,79,4494,2472,6483,,
8218270,,https://bengkelsepedamotor.com/2016/09/03/mengapa-throttle-by-wire/,https://bengkelsepedamotor.com/2016/09/03/mengapa-throttle-by-wire/,Mengapa Throttle by Wire,Mengapa Throttle by Wire – bengkelsepedamotor,21,24,45,113,2056,1977,,
4544120,,http://motohits.com/2015/11/17/modif-decal-new-jupiter-mx-135-repsol/,https://motohits.com/2015/11/17/modif-decal-new-jupiter-mx-135-repsol/,"Modif Decal New Jupiter MX 135 Repsol,","Modif Decal New Jupiter MX 135 Repsol,",0,38,38,111,828,717,,
5232204,,http://rideralam.com/2016/01/18/tvs-apache-200-rtr-masih-karburator-waah-nekad-ini-mah/,https://rideralam.com/2016/01/18/tvs-apache-200-rtr-masih-karburator-waah-nekad-ini-mah/,TVS Apache 200 RTR Masih Karburator? Waah… Nekad Ini Mah!!,TVS Apache 200 RTR Masih Karburator? Waah… Nekad Ini Mah!!,0,58,58,5,2189,2192,,
4549299,,http://indomoto.com/2015/11/17/suzuki-perkenalkan-livery-baru-suzuki-gsx-rr-untuk-motogp-2016/,http://indomoto.com/2015/11/17/suzuki-perkenalkan-livery-baru-suzuki-gsx-rr-untuk-motogp-2016/,Suzuki Perkenalkan Livery Baru Suzuki GSX RR Untuk MotoGP 2016,Suzuki Perkenalkan Livery Baru Suzuki GSX RR Untuk MotoGP 2016,0,62,62,3,1408,1411,,
4290812,,http://nichozblog.com/2015/10/16/modus-penipuan-baru-kupon-hadiah-di-sebar-di-depan-rumah-penduduk/,http://nichozblog.com/2015/10/16/modus-penipuan-baru-kupon-hadiah-di-sebar-di-depan-rumah-penduduk/,"Modus Penipuan Baru, Kupon Hadiah Di Sebar Di Depan Rumah Penduduk","nichozblogModus Penipuan Baru, Kupon Hadiah Di Sebar Di Depan Rumah Penduduk",10,66,76,654,2315,1910,,
4528758,,http://apritos.com/3128/tips-merawat-power-steering-mobil/,http://apritos.com/3128/tips-merawat-power-steering-mobil/,Tips Merawat Power Steering Mobil,Tips Merawat Power Steering Mobil,0,33,33,1138,1590,491,,
5197240,,http://andra-febrian.blogspot.com/2015/12/kmai-pindah-ke-autoplusidcom.html,,Blog Ini Pindah Ke AutoPlusID.com,,0,33,0,0,373,0,,
5231482,,http://www.suara.com/bola/2016/01/18/000100/bantai-gijon-madrid-geser-barcelona,http://www.suara.com/bola/2016/01/18/000100/bantai-gijon-madrid-geser-barcelona,"Bantai Gijon, Madrid Geser Barcelona","Bantai Gijon, Madrid Geser Barcelona",0,36,36,0,1858,1858,,
4544287,,http://www.suara.com/entertainment/2015/11/17/121533/billy-keluarga-tidak-akan-lelang-warisan-olga,http://www.suara.com/entertainment/2015/11/17/121533/billy-keluarga-tidak-akan-lelang-warisan-olga,Billy: Keluarga Tidak Akan Lelang Warisan Olga,Billy: Keluarga Tidak Akan Lelang Warisan Olga,0,46,46,0,840,840,,
4539050,,http://www.suara.com/tekno/2015/11/16/190245/malam-ini-refarming-4g-selesai-desember-diluncurkan,http://www.suara.com/tekno/2015/11/16/190245/malam-ini-refarming-4g-selesai-desember-diluncurkan,"Malam Ini ""Refarming"" 4G Selesai, Desember Diluncurkan","Malam Ini ""Refarming"" 4G Selesai, Desember Diluncurkan",0,54,54,0,971,971,,
5231488,,http://kriminalitas.com/maksud-hati-ambil-besi-apa-daya-dapat-bogem-mentah/,http://kriminalitas.com/maksud-hati-ambil-besi-apa-daya-dapat-bogem-mentah/,"Maksud Hati Ambil Besi, Apa Daya Dapat Bogem Mentah","Maksud Hati Ambil Besi, Apa Daya Dapat Bogem Mentah",0,51,51,107,1227,1120,,
4544338,,http://kelanakota.suarasurabaya.net/news/2015/162570-Novanto-:-Tidak-Mudah-Perusahaan-AS-Serahkan-Sahamnya,http://kelanakota.suarasurabaya.net/news/2015/162570-Novanto-:-Tidak-Mudah-Perusahaan-AS-Serahkan-Sahamnya,Novanto : Tidak Mudah Perusahaan AS Serahkan Sahamnya,suarasurabaya.net,44,53,17,568,2043,2600,,
4212763,,http://sumsel.antaranews.com/berita/297725/hari-tanpa-kendaraan-palembang-masih-terganggu-asap,,Hari tanpa kendaraan Palembang masih terganggu asap,Hari tanpa kendaraan Palembang masih terganggu asap,0,51,51,238,3698,3703,,
6170400,,http://surabaya.tribunnews.com/2016/03/28/telkom-beri-pinjaman-ukm-binaan-maksimal-rp-75-juta-lewat-program-cdc-ini-syaratnya,http://surabaya.tribunnews.com/2016/03/28/telkom-beri-pinjaman-ukm-binaan-maksimal-rp-75-juta-lewat-program-cdc-ini-syaratnya,"Telkom Beri Pinjaman UKM Binaan Maksimal Rp 75 Juta lewat Program CDC, Ini Syaratnya","Telkom Beri Pinjaman UKM Binaan Maksimal Rp 75 Juta lewat Program CDC, Ini Syaratnya",0,84,84,353,1262,1606,,
4546197,,http://www.starberita.com/index.php?option=com_content&view=article&id=180588:persoalan-serikat-pekerja-harus-diseleksaikan-secara-musyawarah&catid=37:medan&Itemid=457,http://www.starberita.com/index.php?option=com_content&view=article&id=180588:persoalan-serikat-pekerja-harus-diseleksaikan-secara-musyawarah&catid=37:medan&Itemid=457,"Persoalan Serikat Pekerja, Harus Diseleksaikan Secara Musyawarah","Persoalan Serikat Pekerja, Harus Diseleksaikan Secara Musyawarah",0,64,64,427,2817,2396,,
4544266,,http://www.medanpunya.com/metro/item/6893-tujuh-jam-hilang-riko-tagor-ditemukan-tak-bernyawa-di-bantaran-sungai-batangkuis,http://www.medanpunya.com/metro/item/6893-tujuh-jam-hilang-riko-tagor-ditemukan-tak-bernyawa-di-bantaran-sungai-batangkuis,"Tujuh Jam Hilang, Riko Tagor Ditemukan Tak Bernyawa di Bantaran Sungai Batangkuis","Tujuh Jam Hilang, Riko Tagor Ditemukan Tak Bernyawa di Bantaran Sungai Batangkuis",0,81,81,0,1652,1652,,
6191502,,http://medan.tribunnews.com/2016/03/29/manchester-city-dan-chelsea-bersaing-ketat-dapatkan-tanda-tangan-riechedly-bazoer,http://medan.tribunnews.com/2016/03/29/manchester-city-dan-chelsea-bersaing-ketat-dapatkan-tanda-tangan-riechedly-bazoer,Manchester City dan Chelsea Bersaing Ketat Dapatkan Tanda Tangan Riechedly Bazoer,Manchester City dan Chelsea Bersaing Ketat Dapatkan Tanda Tangan Riechedly Bazoer,0,81,81,24,1069,1047,,
4544268,,http://waspada.co.id/medan/ramadhan-pohan-sosok-dibalik-suksesnya-operasi-aquilla/,http://waspada.co.id/medan/ramadhan-pohan-sosok-dibalik-suksesnya-operasi-aquilla/,Ramadhan Pohan Sosok Dibalik Suksesnya Operasi Aquilla,Ramadhan Pohan Sosok Dibalik Suksesnya Operasi Aquilla – Waspada Online,17,54,71,287,6074,5796,,
5240144,,http://sumutpos.co/pria-helvetia-ceraikan-istri-demi-gafatar/,http://sumutpos.co/2016/01/18/pria-helvetia-ceraikan-istri-demi-gafatar/,Pria Helvetia Ceraikan Istri Demi Gafatar,Pria Helvetia Ceraikan Istri Demi Gafatar,0,41,41,253,2690,2455,,
5179214,,http://wartatimur.com/wali-kota-jadi-pembicara-dialog-akhir-tahun-partai-nasdem.html,http://wartatimur.com/wali-kota-jadi-pembicara-dialog-akhir-tahun-partai-nasdem.html,Wali Kota Jadi Pembicara Dialog Akhir Tahun Partai Nasdem,Warta Timur » Wali Kota Jadi Pembicara Dialog Akhir Tahun Partai Nasdem,14,57,71,1,2676,2677,,
6191374,,http://makassar.tribunnews.com/2016/03/29/rincian-harga-bbm-yang-diturunkan-pemerintah-besok,http://makassar.tribunnews.com/2016/03/29/rincian-harga-bbm-yang-diturunkan-pemerintah-besok,Rincian Harga BBM yang Diturunkan Pemerintah Besok,Rincian Harga BBM yang Diturunkan Pemerintah Besok,0,50,50,20,633,613,,
4544270,,http://www.beritajakarta.com/read/20394/Empat_Bank_Sampah_Baru_di_Gropet_Siap_Beroperasi,http://www.beritajakarta.com/read/20394/empat-bank-sampah-baru-di-gropet-siap-beroperasi,Empat Bank Sampah Baru di Gropet Siap Beroperasi,Empat Bank Sampah Baru di Gropet Siap Beroperasi,0,48,48,91,1399,1453,,
4544271,,http://poskotanews.com/2015/11/17/konflik-pengelolaan-gedung-berlanjut-penghuni-perkantoran-mk-terusik/,http://poskotanews.com/2015/11/17/konflik-pengelolaan-gedung-berlanjut-penghuni-perkantoran-mk-terusik/,Konflik Pengelolaan Gedung Berlanjut Penghuni Perkantoran MK Terusik,Konflik Pengelolaan Gedung Berlanjut Penghuni Perkantoran MK Terusik,0,68,68,1,1364,1365,,
5227107,,http://sp.beritasatu.com/metropolitan/ahok-janji-bangun-20-ribu-unit-rusun-tahun-ini/106276,,Ahok Janji Bangun 20 Ribu Unit Rusun Tahun Ini,Ahok Janji Bangun 20 Ribu Unit Rusun Tahun Ini,0,46,46,2,4121,4123,,
5704548,,http://metro.sindonews.com/read/1088633/170/dari-australia-krishna-kasus-mirna-ada-perkembangan-signifikan-1456492276,http://metro.sindonews.com/read/1088633/170/dari-australia-krishna-kasus-mirna-ada-perkembangan-signifikan-1456492276,"Dari Australia, Krishna: Kasus Mirna Ada Perkembangan Signifikan","Dari Australia, Krishna: Kasus Mirna Ada Perkembangan Signifikan",0,64,64,115,1669,1784,,
